Date,AQI,PM10,CO,NO,NO2,O3,SO2,PM2_5,NH3,City,Latitude,Longitude
2022-02-23,5,419.7554167,4090.5475,238.1579167,127.21,6.829583333,322.1033333,328.3266667,110.98625,Beijing,39.906217,116.3912757
2021-07-23,5,171.0125,1035.015417,76.05125,81.46916667,27.585,92.48791667,154.1225,2.080416667,Beijing,39.906217,116.3912757
2021-07-24,5,159.1825,968.2579167,39.65416667,76.51333333,50.72833333,77.84541667,143.4733333,1.485833333,Beijing,39.906217,116.3912757
2022-02-20,5,414.1933333,4254.66,242.59,112.87,7.943333333,225.0666667,343.1766667,101.6633333,Beijing,39.906217,116.3912757
2021-07-26,5,142.215,1028.616667,95.41875,69.27291667,1.94625,83.74541667,128.4466667,2.71375,Beijing,39.906217,116.3912757
2022-02-17,5,261.8141667,2788.782083,149.6079167,109.8158333,5.943333333,242.9483333,207.23125,69.85333333,Beijing,39.906217,116.3912757
2021-02-13,5,577.055,4589.558333,332.93,124.81,0,161.1116667,512.1329167,19.97875,Beijing,39.906217,116.3912757
2021-02-12,5,1317.3375,8625.865833,560.3858333,198.2104167,5.853333333,282.2475,889.9833333,55.31416667,Beijing,39.906217,116.3912757
2021-01-12,5,915.1070833,4265.229583,213.0316667,129.78,2.155833333,256.4995833,476.8704167,41.24916667,Beijing,39.906217,116.3912757
2021-02-11,5,1046.10375,7032.872083,424.7591667,258.7004167,2.125416667,315.2679167,868.44125,108.6108333,Beijing,39.906217,116.3912757
2022-02-12,5,219.9641667,2354.86125,141.4483333,91.16541667,1.3,159.1833333,183.3925,54.51666667,Beijing,39.906217,116.3912757
2021-07-19,5,84.43458333,829.5975,78.16875,67.68916667,12.03083333,74.805,76.27458333,2.69625,Beijing,39.906217,116.3912757
2021-07-15,5,90.40208333,658.3925,11.72916667,66.66083333,34.12083333,66.14166667,82.92375,2.090416667,Beijing,39.906217,116.3912757
2021-07-14,5,133.8025,921.2504167,42.33583333,83.11166667,14.00666667,90.32166667,122.6058333,1.277083333,Beijing,39.906217,116.3912757
2021-07-13,5,172.3575,1357.118333,97.65041667,95.33583333,20.26666667,103.8520833,159.0741667,2.482916667,Beijing,39.906217,116.3912757
2021-07-06,5,321.2279167,2012.730833,183.355,166.7516667,41.755,129.1529167,296.2108333,13.58,Beijing,39.906217,116.3912757
2022-03-24,5,425.57875,3175.97375,209.3433333,104.0745833,0.464583333,108.6791667,362.8116667,23.52333333,Beijing,39.906217,116.3912757
2022-03-23,5,544.6833333,4468.281667,342.87625,138.6895833,2.35125,174.4425,476.1425,34.47791667,Beijing,39.906217,116.3912757
2021-07-07,5,379.18625,1591.046667,83.08958333,115.1858333,80.56666667,106.4341667,345.6341667,8.72125,Beijing,39.906217,116.3912757
2021-07-08,5,287.7708333,1430.55125,67.28,111.6145833,83.02625,96.48958333,266.435,3.362916667,Beijing,39.906217,116.3912757
2022-03-20,5,205.8004167,1856.128333,79.33416667,90.02208333,15.95041667,125.8058333,165.6554167,82.62291667,Beijing,39.906217,116.3912757
2021-07-09,5,263.07625,1432.49875,100.8829167,119.5970833,63.02791667,84.7975,242.8,5.972083333,Beijing,39.906217,116.3912757
2022-02-10,5,548.4054167,4669.66625,233.3525,166.9645833,4.831666667,293.6520833,452.145,81.63083333,Beijing,39.906217,116.3912757
2021-07-10,5,159.8258333,932.0979167,30.99083333,99.67708333,19.70541667,62.20791667,148.0416667,4.28125,Beijing,39.906217,116.3912757
2022-03-12,5,388.5820833,3323.9525,203.5866667,105.5595833,10.63166667,142.8920833,324.9075,40.34708333,Beijing,39.906217,116.3912757
2021-09-18,5,676.3629167,4344.22375,418.2016667,154.8275,3.664166667,200.0741667,606.0229167,22.61125,Beijing,39.906217,116.3912757
2022-03-10,5,633.77875,2912.283333,172.4245833,114.1283333,5.654166667,117.0933333,550.0054167,36.58333333,Beijing,39.906217,116.3912757
2022-03-09,5,513.9270833,3751.754583,245.2183333,108.2158333,5.640416667,137.3291667,428.6729167,45.30291667,Beijing,39.906217,116.3912757
2022-03-08,5,555.6379167,4767.020417,365.6379167,148.2866667,5.232916667,222.9416667,460.6233333,122.9025,Beijing,39.906217,116.3912757
2022-03-07,5,294.0345833,2868.892083,155.5125,107.1883333,9.72375,195.74125,228.4116667,64.0375,Beijing,39.906217,116.3912757
2022-03-06,5,217.1633333,2060.293333,112.8766667,95.335,11.75166667,113.1683333,165.4466667,99.33416667,Beijing,39.906217,116.3912757
2022-03-15,5,323.915,2595.7425,145.2116667,100.8758333,8.865,156.8595833,247.2545833,49.01625,Beijing,39.906217,116.3912757
2022-02-09,5,747.3675,6534.417083,416.41375,182.3875,3.149166667,370.4233333,616.74625,116.88625,Beijing,39.906217,116.3912757
2022-02-08,5,602.515,5914.688333,369.2516667,151.4,3.635,363.43,479.0658333,137.5520833,Beijing,39.906217,116.3912757
2021-02-10,5,832.95875,7040.659167,412.8,184.21625,3.901666667,282.20875,679.785,92.84166667,Beijing,39.906217,116.3912757
2022-01-14,5,692.1541667,6341.378333,389.04875,185.2295833,6.14375,422.9145833,558.46125,57.21333333,Beijing,39.906217,116.3912757
2021-08-12,5,148.6625,1740.137917,152.0141667,77.78458333,20.73291667,95.36833333,128.43375,4.105416667,Beijing,39.906217,116.3912757
2022-01-11,5,403.4141667,4182.895417,259.3920833,107.2733333,2.559166667,240.8020833,325.6970833,56.16333333,Beijing,39.906217,116.3912757
2021-08-13,5,101.4175,951.0116667,31.02541667,83.61125,18.14666667,93.6,90.16916667,1.937083333,Beijing,39.906217,116.3912757
2022-01-07,5,732.5591667,6619.533333,403.2066667,203.4658333,3.715,365.7541667,597.7429167,48.1425,Beijing,39.906217,116.3912757
2022-01-06,5,640.0104167,6161.133333,385.12,130.1508333,2.62,281.73,523.09625,66.0425,Beijing,39.906217,116.3912757
2022-01-05,5,528.8120833,4934.470833,318.2516667,132.4354167,2.910416667,291.03,427.0404167,62.05291667,Beijing,39.906217,116.3912757
2021-08-11,5,242.8979167,1908.144583,103.73125,114.21375,22.815,99.00375,217.0608333,4.429166667,Beijing,39.906217,116.3912757
2022-01-04,5,491.4358333,4943.370833,306.8154167,112.0433333,1.74625,232.3795833,405.1745833,56.22666667,Beijing,39.906217,116.3912757
2022-01-02,5,337.0816667,3572.6225,177.5666667,100.4758333,4.079166667,219.9008333,268.8908333,42.99666667,Beijing,39.906217,116.3912757
2021-08-14,5,90.50875,871.4604167,32.79333333,66.17458333,20.95916667,66.08208333,80.43541667,2.47125,Beijing,39.906217,116.3912757
2021-12-31,5,524.7141667,5242.665417,378.0429167,150.3429167,1.427916667,309.5475,427.2475,69.76916667,Beijing,39.906217,116.3912757
2021-08-18,5,183.88625,1843.05625,141.01125,95.45,3.925416667,119.8854167,156.61375,3.62125,Beijing,39.906217,116.3912757
2021-12-27,5,676.8433333,6847.063333,385.9770833,151.7141667,2.735833333,424.8608333,538.1116667,53.86291667,Beijing,39.906217,116.3912757
2021-01-17,5,310.0358333,2817.154167,137.46375,90.67875,6.033333333,155.0516667,225.73,34.76125,Beijing,39.906217,116.3912757
2021-08-21,5,200.0958333,1354.06,34.825,92.73541667,68.82083333,95.60666667,173.57,3.303333333,Beijing,39.906217,116.3912757
2022-01-03,5,387.8695833,3821.292917,227.0375,106.6445833,3.898333333,201.50375,308.5775,59.77291667,Beijing,39.906217,116.3912757
2021-12-21,5,280.75625,2583.504167,143.2383333,90.36583333,1.832916667,160.8933333,217.9645833,23.7075,Beijing,39.906217,116.3912757
2022-01-16,5,347.7904167,3697.793333,194.31125,110.7291667,4.738333333,261.9225,278.7029167,38.05666667,Beijing,39.906217,116.3912757
2022-01-18,5,444.2908333,4387.06,282.0416667,130.9791667,2.126666667,320.3558333,368.0391667,50.5275,Beijing,39.906217,116.3912757
2021-08-03,5,132.9195833,1377.144583,42.31916667,105.675,13.32541667,139.7141667,115.29125,1.840416667,Beijing,39.906217,116.3912757
2021-08-04,5,202.3329167,1553.77375,87.14916667,86.00916667,15.54541667,101.3483333,181.04625,4.870833333,Beijing,39.906217,116.3912757
2021-08-05,5,295.8383333,1911.480833,107.6145833,114.7275,9.994166667,105.7591667,261.4375,4.060416667,Beijing,39.906217,116.3912757
2021-08-06,5,579.3691667,2644.14125,125.6816667,122.5820833,79.85625,107.0608333,521.4525,8.654583333,Beijing,39.906217,116.3912757
2021-01-13,5,385.3554167,2522.032917,115.9454167,94.7925,8.790833333,141.66125,245.93,24.74958333,Beijing,39.906217,116.3912757
2021-08-07,5,463.6433333,2233.585417,118.5158333,93.42125,110.2825,105.10375,416.3633333,13.80083333,Beijing,39.906217,116.3912757
2022-01-28,5,382.7195833,3723.937917,208.2620833,111.1291667,3.126666667,231.505,302.85125,43.41208333,Beijing,39.906217,116.3912757
2022-01-17,5,394.78125,3989.855,197.3283333,108.8166667,4.43,291.5466667,315.4970833,36.785,Beijing,39.906217,116.3912757
2021-08-08,5,213.20125,1505.0975,84.57083333,82.8825,13.99958333,98.64541667,192.185,2.404166667,Beijing,39.906217,116.3912757
2021-08-10,5,373.5458333,2364.3175,122.47125,92.97958333,85.17083333,90.65875,334.5275,4.84,Beijing,39.906217,116.3912757
2022-01-24,5,591.21625,6069.34125,354.87125,123.1254167,1.097083333,308.5941667,479.6858333,44.21041667,Beijing,39.906217,116.3912757
2022-01-23,5,1471,14241.54,810.6233333,259.5566667,0.91,681.56,1248.073333,102.34,Beijing,39.906217,116.3912757
2022-01-22,5,325.1690476,3496.170476,246.677619,102.1,0.722380952,250.1795238,269.7390476,51.14095238,Beijing,39.906217,116.3912757
2022-01-21,5,231.3083333,2615.213333,136.1958333,90.02333333,0.63125,249.1483333,192.71875,15.52291667,Beijing,39.906217,116.3912757
2022-01-20,5,327.98,3587.086667,192.02,100.7329167,0.864583333,296.6716667,264.0083333,25.8975,Beijing,39.906217,116.3912757
2022-01-19,5,162.38625,1842.49875,99.44625,80.82583333,3.047083333,199.9545833,125.6183333,18.08833333,Beijing,39.906217,116.3912757
2021-08-09,5,281.155,2069.195,135.2954167,98.19208333,45.53125,97.84125,249.77875,3.825,Beijing,39.906217,116.3912757
2021-01-20,5,719.8445833,6537.2,426.7325,163.0520833,2.300833333,397.365,575.5325,65.15541667,Beijing,39.906217,116.3912757
2020-11-27,1,11.17333333,247.9058333,0.556666667,4.34625,44.2875,7.66375,4.220416667,1.817916667,Cape Town,-33.928992,18.417396
2022-02-23,1,6.939583333,243.595,0.714166667,3.94,25.07125,3.715,2.70625,0.83625,Cape Town,-33.928992,18.417396
2022-02-22,1,8.344166667,262.5779167,1.047083333,5.505,27.545,4.729166667,3.164583333,0.986666667,Cape Town,-33.928992,18.417396
2021-06-26,1,11.23166667,253.2595833,0.075416667,2.938333333,54.3,2.6875,3.63125,0.529583333,Cape Town,-33.928992,18.417396
2021-06-27,1,10.66458333,239.4920833,0.119166667,2.572083333,50.41041667,2.209583333,3.937083333,0.29625,Cape Town,-33.928992,18.417396
2022-02-19,1,12.72904762,202.8938095,0.350952381,5.253333333,25.56952381,2.475238095,5.191428571,0.377619048,Cape Town,-33.928992,18.417396
2022-02-17,1,9.158333333,239.9775,0.614583333,4.331666667,34.60166667,6.081666667,3.223333333,1.4075,Cape Town,-33.928992,18.417396
2021-06-30,1,9.612083333,231.28375,0.07875,1.62375,54.59875,1.744166667,3.511666667,0.211666667,Cape Town,-33.928992,18.417396
2021-07-01,1,10.76833333,244.6379167,0.115833333,2.616666667,48.54791667,2.634583333,5.34,0.355416667,Cape Town,-33.928992,18.417396
2021-07-02,1,9.827916667,243.5258333,0.17875,2.845416667,49.26291667,2.4975,3.908333333,0.301666667,Cape Town,-33.928992,18.417396
2022-02-16,1,9.854583333,212.02375,0.447916667,2.677083333,25.935,3.458333333,3.166666667,0.705833333,Cape Town,-33.928992,18.417396
2022-02-13,1,7.7425,247.1416667,0.308333333,1.932083333,20.51916667,2.55625,2.856666667,0.464166667,Cape Town,-33.928992,18.417396
2022-02-12,1,9.494583333,275.3720833,0.538333333,3.9025,31.00208333,3.452916667,4.278333333,0.760833333,Cape Town,-33.928992,18.417396
2022-02-11,1,12.00875,252.8433333,0.842916667,4.533333333,28.44583333,4.397083333,4.01625,0.9375,Cape Town,-33.928992,18.417396
2021-07-10,1,10.3025,296.5145833,0.250416667,5.730416667,44.89708333,4.607083333,5.147083333,0.814166667,Cape Town,-33.928992,18.417396
2021-07-12,1,5.387083333,245.3341667,0.037083333,2.027083333,50.2775,2.224166667,2.513333333,0.362083333,Cape Town,-33.928992,18.417396
2022-02-04,1,8.0175,204.0270833,0.405,2.493333333,28.11125,3.749583333,2.24625,0.894583333,Cape Town,-33.928992,18.417396
2022-02-03,1,10.70541667,212.2325,0.84625,4.242083333,17.15458333,3.350833333,3.870833333,0.64625,Cape Town,-33.928992,18.417396
2022-02-02,1,7.605833333,231.7720833,0.247916667,3.359166667,28.03708333,1.69,4.009583333,0.1925,Cape Town,-33.928992,18.417396
2021-07-21,1,6.644166667,259.93625,0.069166667,2.306666667,54.68791667,3.047083333,3.207083333,0.633333333,Cape Town,-33.928992,18.417396
2022-01-31,1,12.17791667,257.9891667,0.78125,6.804583333,32.02875,5.711666667,5.810416667,1.132916667,Cape Town,-33.928992,18.417396
2022-01-30,1,10.45583333,193.8045833,0.34125,2.065416667,35.74791667,2.965,3.292916667,0.48875,Cape Town,-33.928992,18.417396
2022-01-29,1,10.8825,206.6691667,0.41625,2.037916667,31.70291667,3.349166667,4.0175,0.577083333,Cape Town,-33.928992,18.417396
2022-01-27,1,7.147916667,214.7366667,0.490416667,3.749583333,24.43041667,3.681666667,2.449583333,0.715,Cape Town,-33.928992,18.417396
2022-01-26,1,6.50625,194.3608333,0.327083333,2.18,27.57458333,3.07,2.725416667,0.463333333,Cape Town,-33.928992,18.417396
2022-01-25,1,9.576666667,188.9358333,0.308333333,1.7275,26.12916667,2.835,2.972916667,0.415416667,Cape Town,-33.928992,18.417396
2022-01-15,1,14.12791667,209.3816667,0.265416667,2.5875,40.56041667,1.537083333,6.74375,0.13,Cape Town,-33.928992,18.417396
2022-01-13,1,9.31375,252.7033333,0.729166667,4.69,31.12791667,5.85125,3.591666667,1.220833333,Cape Town,-33.928992,18.417396
2022-01-12,1,13.19375,222.9408333,0.500416667,3.381666667,37.98291667,4.602916667,3.835833333,0.954166667,Cape Town,-33.928992,18.417396
2022-01-11,1,11.7275,208.33875,0.493333333,3.32375,25.99458333,3.020833333,3.555833333,0.536666667,Cape Town,-33.928992,18.417396
2022-02-24,1,7.145,235.8045833,0.578333333,3.035833333,26.15875,3.641666667,2.69625,0.769583333,Cape Town,-33.928992,18.417396
2022-02-25,1,10.20458333,219.1175,0.53125,2.80375,20.45916667,3.379583333,3.522083333,0.5675,Cape Town,-33.928992,18.417396
2022-03-01,1,7.76125,223.0808333,0.680416667,3.603333333,24.19916667,2.611666667,4.775,0.386666667,Cape Town,-33.928992,18.417396
2022-03-03,1,10.365,248.8108333,1.368333333,5.802083333,16.51791667,4.972916667,5.537083333,0.878333333,Cape Town,-33.928992,18.417396
2021-04-15,1,9.218333333,309.1691667,0.320416667,4.8825,34.69041667,6.467083333,4.012083333,1.330416667,Cape Town,-33.928992,18.417396
2022-05-07,1,8.289583333,305.5529167,0.314583333,4.516666667,44.80791667,6.41,3.87625,1.29625,Cape Town,-33.928992,18.417396
2022-04-28,1,10.05666667,307.5,0.555,5.98625,42.36458333,5.909166667,4.933333333,1.095,Cape Town,-33.928992,18.417396
2022-04-26,1,9.433333333,315.01125,0.46125,4.781666667,44.64416667,6.906666667,3.68375,1.507916667,Cape Town,-33.928992,18.417396
2021-04-28,1,9.092083333,286.08375,0.37,5.369583333,33.29708333,4.96375,4.012083333,0.92875,Cape Town,-33.928992,18.417396
2021-04-30,1,10.14,324.19,0.543333333,6.73625,39.16083333,7.47125,4.652083333,1.525,Cape Town,-33.928992,18.417396
2022-04-23,1,8.35375,252.8429167,0.227916667,3.404583333,42.06541667,3.68875,2.84625,0.912916667,Cape Town,-33.928992,18.417396
2022-04-22,1,10.45375,260.3520833,0.245833333,3.79125,42.81166667,4.49,3.302916667,0.98875,Cape Town,-33.928992,18.417396
2021-05-06,1,5.547916667,268.56,0.07125,3.02125,44.00375,4.236666667,3.58375,0.65125,Cape Town,-33.928992,18.417396
2022-04-16,1,7.357916667,280.7975,0.3975,4.201666667,43.30291667,6.2925,3.245416667,1.500833333,Cape Town,-33.928992,18.417396
2022-04-15,1,8.386666667,254.3716667,0.34875,3.362916667,34.88416667,5.17375,3.16875,1.201666667,Cape Town,-33.928992,18.417396
2022-04-14,1,8.028333333,257.98875,0.160833333,4.2575,38.2375,4.358333333,2.972916667,0.899166667,Cape Town,-33.928992,18.417396
2022-04-08,1,7.00375,282.1883333,0.650416667,4.706666667,31.02375,7.874583333,3.843333333,1.858333333,Cape Town,-33.928992,18.417396
2022-04-07,1,9.593333333,273.8429167,0.60625,4.92875,27.82041667,6.553333333,4.776666667,1.44625,Cape Town,-33.928992,18.417396
2021-08-12,1,7.71875,329.3379167,0.2875,4.84625,51.91541667,8.17625,4.702916667,1.737916667,Cape Town,-33.928992,18.417396
2021-05-15,1,7.077083333,271.3408333,0.047916667,4.977916667,36.83666667,3.49,4.44,0.494166667,Cape Town,-33.928992,18.417396
2022-04-02,1,5.805,241.7166667,0.30875,2.715,34.40583333,4.2775,2.538333333,0.9275,Cape Town,-33.928992,18.417396
2022-04-01,1,6.322916667,249.505,0.399583333,3.375833333,40.93291667,4.963333333,2.906666667,0.940416667,Cape Town,-33.928992,18.417396
2022-03-29,1,11.8025,209.7979167,0.164583333,3.124583333,35.73333333,1.83625,4.68875,0.204166667,Cape Town,-33.928992,18.417396
2022-03-26,1,7.808333333,286.4991667,0.764583333,5.88,37.63291667,6.696666667,4.607916667,1.471666667,Cape Town,-33.928992,18.417396
2022-03-25,1,5.977916667,237.2654167,0.422083333,3.53625,39.24916667,5.212916667,2.451666667,1.229166667,Cape Town,-33.928992,18.417396
2022-03-24,1,6.630833333,230.45125,0.3975,3.390416667,33.45333333,3.812916667,3.072916667,0.687083333,Cape Town,-33.928992,18.417396
2022-03-22,1,7.841666667,254.235,0.30875,4.2375,36.01625,4.850416667,3.135416667,0.895,Cape Town,-33.928992,18.417396
2022-03-20,1,7.309583333,244.9145833,0.521666667,3.92125,33.72791667,4.839583333,3.45875,0.90375,Cape Town,-33.928992,18.417396
2022-03-18,1,13.78333333,258.9629167,0.852083333,5.685,35.30083333,5.425,6.674583333,0.9725,Cape Town,-33.928992,18.417396
2022-03-15,1,7.041666667,250.7558333,0.892916667,4.086666667,26.86625,6.6525,3.675,1.454583333,Cape Town,-33.928992,18.417396
2022-03-14,1,5.661666667,228.0175,0.70625,3.575416667,22.59041667,4.749166667,2.49375,1.005,Cape Town,-33.928992,18.417396
2022-03-13,1,5.662608696,206.8747826,0.394347826,3.545217391,20.6573913,2.883478261,2.402608696,0.579130435,Cape Town,-33.928992,18.417396
2022-03-10,1,9.665,273.9816667,0.495416667,5.139583333,27.79916667,5.43,4.034583333,0.977916667,Cape Town,-33.928992,18.417396
2022-03-07,1,9.650833333,218.9079167,0.240833333,2.25375,27.33625,3.358333333,3.252916667,0.553333333,Cape Town,-33.928992,18.417396
2021-05-20,1,7.0675,233.9983333,0.081666667,1.865416667,42.51416667,1.670833333,3.590833333,0.232916667,Cape Town,-33.928992,18.417396
2021-04-11,1,7.919166667,287.1954167,0.387083333,4.501666667,35.81583333,4.6325,3.46,0.776666667,Cape Town,-33.928992,18.417396
2021-08-13,1,7.572916667,344.3554167,0.47,5.31375,54.23916667,10.00333333,4.729166667,2.45,Cape Town,-33.928992,18.417396
2022-01-07,1,8.431666667,241.16125,0.662916667,4.48875,31.36666667,5.9675,4.065833333,1.239583333,Cape Town,-33.928992,18.417396
2021-12-07,1,5.9625,213.4154167,0.354166667,2.21625,30.51791667,3.34375,2.2675,0.594166667,Cape Town,-33.928992,18.417396
2021-10-25,1,11.78458333,293.8720833,0.547083333,4.808333333,52.28958333,7.5875,5.06125,1.741666667,Cape Town,-33.928992,18.417396
2021-12-06,1,6.574583333,254.7908333,0.705,7.801666667,26.92708333,4.350416667,3.184583333,0.945833333,Cape Town,-33.928992,18.417396
2021-12-05,1,3.906666667,217.2395833,0.211666667,3.359166667,30.98583333,3.624583333,2.40125,0.575,Cape Town,-33.928992,18.417396
2021-10-30,1,11.23583333,264.6645833,0.309166667,3.82625,40.96375,4.635833333,4.285,0.869583333,Cape Town,-33.928992,18.417396
2021-11-02,1,5.275416667,226.5575,0.291666667,3.037083333,43.51125,2.56625,1.972916667,0.6125,Cape Town,-33.928992,18.417396
2021-11-03,1,7.450833333,220.2995833,0.161666667,2.5625,44.70333333,1.918333333,2.141666667,0.308333333,Cape Town,-33.928992,18.417396
2021-12-04,1,3.530416667,207.2945833,0.21625,2.175833333,36.12041667,2.889166667,2.032083333,0.517916667,Cape Town,-33.928992,18.417396
2021-12-03,1,5.368333333,216.405,0.469166667,2.606666667,37.62541667,3.840416667,2.016666667,0.87,Cape Town,-33.928992,18.417396
2021-11-06,1,4.81625,234.6925,0.2925,3.54375,35.53875,3.935416667,2.585833333,0.909583333,Cape Town,-33.928992,18.417396
2021-11-07,1,3.3396,234.1844,0.3096,2.8768,45.5332,3.7556,1.4484,0.9136,Cape Town,-33.928992,18.417396
2021-12-02,1,4.5925,210.9095833,0.3225,2.34125,31.76125,3.237916667,1.907083333,0.675416667,Cape Town,-33.928992,18.417396
2021-11-11,1,9.446666667,244.77625,0.413333333,3.095,41.09791667,4.529583333,3.798333333,0.812916667,Cape Town,-33.928992,18.417396
2021-11-12,1,6.460833333,255.9033333,0.459166667,4.853333333,26.8,4.06625,3.075833333,0.77625,Cape Town,-33.928992,18.417396
2021-11-13,1,6.661666667,235.3183333,0.257916667,2.52875,32.51416667,2.882916667,2.604166667,0.541666667,Cape Town,-33.928992,18.417396
2021-11-14,1,8.434583333,244.9158333,0.484583333,3.227916667,38.28125,4.265833333,3.0175,0.834166667,Cape Town,-33.928992,18.417396
2021-11-15,1,7.829583333,253.8170833,0.417083333,3.735,32.26166667,3.72875,2.951666667,0.720833333,Cape Town,-33.928992,18.417396
2021-11-16,1,9.182083333,251.8695833,0.3575,4.942083333,27.31333333,4.429583333,4.66625,0.8775,Cape Town,-33.928992,18.417396
2021-11-17,1,4.545416667,223.15,0.389166667,2.895416667,31.70375,3.392916667,2.45625,0.659583333,Cape Town,-33.928992,18.417396
2021-11-18,1,4.257083333,231.77375,0.302916667,2.96875,40.605,4.0025,1.77375,0.88125,Cape Town,-33.928992,18.417396
2021-11-19,1,5.055,226.4875,0.293333333,2.324166667,40.4575,3.5725,2.002083333,0.716666667,Cape Town,-33.928992,18.417396
2021-11-20,1,4.00625,226.27875,0.27375,2.227083333,39.86083333,3.8275,1.868333333,0.797083333,Cape Town,-33.928992,18.417396
2021-11-21,1,6.277083333,221.4125,0.30625,1.9225,40.70958333,3.551666667,2.530416667,0.664583333,Cape Town,-33.928992,18.417396
2021-11-22,1,8.970833333,227.8075,0.315416667,2.244583333,38.38541667,3.791666667,2.557083333,0.77625,Cape Town,-33.928992,18.417396
2021-11-23,1,5.34375,232.9541667,0.34625,2.492083333,39.54791667,4.066666667,1.718333333,0.89625,Cape Town,-33.928992,18.417396
2021-11-24,1,4.458333333,244.9841667,0.420833333,2.990416667,39.84583333,5.00375,1.895833333,1.182083333,Cape Town,-33.928992,18.417396
2021-11-25,1,6.084583333,263.13375,0.58625,3.889166667,41.55916667,7.5925,3.04375,1.861666667,Cape Town,-33.928992,18.417396
2021-11-27,1,11.29291667,201.7308333,0.136666667,1.728333333,36.10416667,1.462916667,6.519166667,0.062916667,Cape Town,-33.928992,18.417396
2021-12-01,1,6.088333333,216.89125,0.476666667,2.86625,33.27416667,3.39625,2.5525,0.7025,Cape Town,-33.928992,18.417396
2021-12-08,1,5.634166667,223.2875,0.49375,3.21375,32.31333333,4.2275,2.69875,0.830416667,Cape Town,-33.928992,18.417396
2021-10-18,1,5.650416667,275.5133333,0.37625,3.382916667,50.53083333,5.909166667,2.385833333,1.47125,Cape Town,-33.928992,18.417396
2021-10-17,1,6.330833333,267.5854167,0.215,4.354166667,43.25791667,5.073333333,3.71375,1.1525,Cape Town,-33.928992,18.417396
2021-10-16,1,8.501666667,215.5716667,0.094166667,1.655833333,48.62375,1.705833333,2.75125,0.395,Cape Town,-33.928992,18.417396
2021-08-18,1,6.734583333,313.0658333,0.33375,5.387083333,53.495,7.27,4.683333333,1.265,Cape Town,-33.928992,18.417396
2022-01-05,1,12.21416667,215.5704167,0.802083333,3.76125,26.62833333,3.780833333,3.55625,0.76125,Cape Town,-33.928992,18.417396
2022-01-04,1,6.452916667,211.1883333,0.855416667,6.9775,24.02666667,2.961666667,2.8225,0.6375,Cape Town,-33.928992,18.417396
2022-01-03,1,7.64625,194.7075,0.3,2.132083333,31.02416667,2.7775,2.848333333,0.460833333,Cape Town,-33.928992,18.417396
2021-08-24,1,9.037083333,251.3145833,0.134583333,4.00875,47.62416667,3.409166667,4.452083333,0.529583333,Cape Town,-33.928992,18.417396
2021-08-27,1,3.85625,251.4516667,0.1125,2.713333333,56.92375,2.802083333,2.16875,0.621666667,Cape Town,-33.928992,18.417396
2021-09-03,1,7.029166667,236.7104167,0.091666667,2.945416667,53.18208333,2.494166667,3.3375,0.421666667,Cape Town,-33.928992,18.417396
2021-09-04,1,7.469166667,237.26625,0.06,2.777916667,53.04916667,2.095416667,3.552083333,0.37125,Cape Town,-33.928992,18.417396
2021-12-29,1,7.8925,243.87125,1.460833333,8.542083333,18.39333333,4.6575,3.760416667,1.211666667,Cape Town,-33.928992,18.417396
2021-12-28,1,9.587083333,248.7408333,1.26125,7.592083333,17.11375,4.50125,4.175416667,1.037916667,Cape Town,-33.928992,18.417396
2021-12-27,1,7.48875,212.02375,1.32375,6.401666667,20.96791667,2.717916667,4.045,0.41625,Cape Town,-33.928992,18.417396
2021-09-11,1,12.25791667,241.0208333,0.140833333,3.1375,59.32208333,2.390833333,5.815833333,0.442916667,Cape Town,-33.928992,18.417396
2021-09-16,1,8.269166667,299.2954167,0.358333333,4.233333333,57.57916667,7.07125,3.8825,1.578333333,Cape Town,-33.928992,18.417396
2021-09-17,1,10.85708333,334.6216667,0.47375,5.356666667,59.03958333,9.165,5.642916667,2.18875,Cape Town,-33.928992,18.417396
2022-01-10,1,11.02791667,201.10625,0.282916667,3.005,31.81458333,1.56,6.22,0.116666667,Cape Town,-33.928992,18.417396
2021-12-25,1,6.54375,228.2254167,0.45,3.525416667,35.29291667,5.042916667,3.191666667,1.06125,Cape Town,-33.928992,18.417396
2021-12-23,1,8.102916667,229.8958333,0.65375,3.709583333,26.39,5.195416667,3.148333333,1.122083333,Cape Town,-33.928992,18.417396
2021-12-17,1,6.783333333,258.9620833,0.81375,5.08625,33.155,7.677916667,3.16625,1.990833333,Cape Town,-33.928992,18.417396
2021-12-16,1,5.988333333,205.1391667,0.38,2.169583333,22.80625,3.94375,1.86,0.90125,Cape Town,-33.928992,18.417396
2021-12-15,1,5.957083333,192.1358333,0.352083333,1.93875,22.44791667,2.373333333,2.34875,0.47125,Cape Town,-33.928992,18.417396
2021-09-28,1,9.145833333,297.9045833,0.580416667,4.72,53.46625,6.773333333,5.092083333,1.57375,Cape Town,-33.928992,18.417396
2021-09-29,1,8.724583333,279.12875,0.347916667,3.5725,54.06208333,6.28625,3.908333333,1.475,Cape Town,-33.928992,18.417396
2021-10-04,1,6.549166667,308.7533333,0.475416667,5.09,48.28083333,8.209166667,3.918333333,1.999583333,Cape Town,-33.928992,18.417396
2021-12-14,1,4.319583333,209.3808333,0.415833333,2.759583333,29.13125,2.735,1.43125,0.64,Cape Town,-33.928992,18.417396
